dt,name,value
2004-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5106853528228149
2004-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.6102146775713071
2005-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.5656259900867381
2005-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5888383767121605
2005-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.5928879369766226
2005-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.6036314071724295
2005-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.5154135034985241
2005-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.44921402009935135
2005-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.5252203857028052
2005-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.4729286786256058
2005-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.4688826103451576
2005-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.4167214620304662
2005-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5006853528228149
2005-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.3935480109046405
2006-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.4089593234200713
2006-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.41217171004549386
2006-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.42955460364328935
2006-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.4036314071724294
2006-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.39208017016519076
2006-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.4092140200993513
2006-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.3618870523694718
2006-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.28626201195893913
2006-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.302215943678491
2006-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.38338812869713285
2006-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.3906853528228149
2006-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.4035480109046404
2007-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.34562599008673794
2007-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.37883837671216053
2007-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.36955460364328924
2007-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.3336314071724294
2007-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.3287468368318574
2007-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.335880686766018
2007-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.30188705236947183
2007-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.3762620119589391
2007-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.432215943678491
2007-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.5700547953637995
2007-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5840186861561483
2007-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.6468813442379738
2008-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.5889593234200713
2008-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5088383767121606
2008-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.4528879369766226
2008-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.5236314071724294
2008-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.7054135034985242
2008-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.765880686766018
2008-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.8118870523694718
2008-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.7295953452922724
2008-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.8088826103451576
2008-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.7500547953637996
2008-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.6706853528228148
2008-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.5268813442379738
2009-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.5189593234200713
2009-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5988383767121604
2009-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.5462212703099559
2009-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.5569647405057626
2009-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.5187468368318574
2009-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.5625473534326847
2009-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.5418870523694719
2009-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.5195953452922725
2009-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.5188826103451577
2009-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.43672146203046625
2009-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.4773520194894816
2009-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.5068813442379737
2010-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.5789593234200714
2010-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5321717100454939
2010-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.5328879369766226
2010-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.540298073839096
2010-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.6587468368318574
2010-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.6625473534326846
2010-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.6152203857028051
2010-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.5062620119589392
2010-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.5088826103451577
2010-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.6367214620304663
2010-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.7006853528228149
2010-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.8635480109046402
2011-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.8722926567534045
2011-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.8821717100454937
2011-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.7595546036432892
2011-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.7636314071724293
2011-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.7920801701651907
2011-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.805880686766018
2011-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.7385537190361383
2011-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.6662620119589391
2011-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.662215943678491
2011-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.7300547953637994
2011-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.7340186861561482
2011-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.7502146775713069
2012-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.7489593234200713
2012-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.7688383767121604
2012-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.6795546036432892
2012-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.630298073839096
2012-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.5687468368318574
2012-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.5892140200993512
2012-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.6852203857028051
2012-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.7529286786256058
2012-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.7422159436784909
2012-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.6567214620304662
2012-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.6406853528228149
2012-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.640214677571307
2013-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.7122926567534046
2013-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.8288383767121603
2013-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.8595546036432892
2013-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.8336314071724292
2013-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.7120801701651907
2013-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.7358806867660178
2013-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.6718870523694718
2013-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.6795953452922724
2013-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.6788826103451576
2013-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.7200547953637995
2013-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.6773520194894815
2013-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.7068813442379737
2014-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.6289593234200712
2014-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.7521717100454938
2014-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.7495546036432893
2014-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.7869647405057627
2014-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.765413503498524
2014-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.7492140200993512
2014-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.745220385702805
2014-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.6829286786256058
2014-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.7188826103451577
2014-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.6833881286971328
2014-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.6606853528228148
2014-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.6235480109046403
2015-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.7189593234200712
2015-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.7921717100454938
2015-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.8762212703099559
2015-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.8769647405057626
2015-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.8720801701651907
2015-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.7725473534326847
2015-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.7685537190361383
2015-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.7229286786256056
2015-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.7455492770118242
2015-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.7167214620304662
2015-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.6873520194894814
2015-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.610214677571307
2016-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.6056259900867379
2016-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5688383767121604
2016-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.5595546036432891
2016-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.5269647405057626
2016-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.5620801701651907
2016-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.5392140200993513
2016-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.5285537190361385
2016-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.48292867862560573
2016-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.5222159436784909
2016-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.5100547953637995
2016-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5106853528228149
2016-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.41688134423797374
2017-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.3122926567534046
2017-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.22550504337882715
2017-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.2662212703099559
2017-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.30029807383909596
2017-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.3020801701651907
2017-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.32588068676601795
2017-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.34855371903613847
2017-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.36959534529227245
2017-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.3422159436784909
2017-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.32005479536379955
2017-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.29735201948948153
2017-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.2802146775713071
2018-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.15562599008673791
2018-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.15883837671216047
2018-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.16955460364328923
2018-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.21696474050576264
2018-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.1820801701651907
2018-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.19588068676601797
2018-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.31188705236947173
2018-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.33626201195893907
2018-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.3555492770118243
2018-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.25338812869713284
2018-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.35735201948948153
2018-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.3002146775713071
2019-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.415625990086738
2019-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.27550504337882714
2019-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.24622127030995591
2019-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.22363140717242935
2019-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.2987468368318574
2019-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.30254735343268463
2019-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.2452203857028051
2019-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.2829286786256058
2019-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.28221594367849095
2019-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.3000547953637995
2019-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.22068535282281487
2019-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.34354801090464043
2020-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.35562599008673795
2020-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.3255050433788272
2020-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.17622127030995594
2020-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.13363140717242936
2020-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.09874683683185738
2020-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.09254735343268462
2020-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.041887052369471774
2020-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.10959534529227245
2020-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.182215943678491
2020-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.31005479536379954
2020-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.41068535282281493
2020-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.3935480109046405
2021-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.3989593234200713
2021-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.31883837671216053
2021-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.39288793697662266
2021-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.280298073839096
2021-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.32541350349852405
2021-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.30921402009935134
2021-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.4618870523694718
2021-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.5695953452922725
2021-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.5855492770118242
2021-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.6433881286971329
2021-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.560685352822815
2021-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.6335480109046404
2022-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.6222926567534045
2022-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.7121717100454937
2022-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.7328879369766225
2022-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.770298073839096
2022-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.7987468368318574
2022-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.8892140200993514
2022-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.9052203857028052
2022-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.8995953452922724
2022-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.7955492770118243
2022-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.6500547953637995
2022-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5640186861561481
2022-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.44354801090464036
2023-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.41562599008673784
2023-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.3888383767121604
2023-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.37955460364328913
2023-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.460298073839096
2023-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.455413503498524
2023-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.5658806867660179
2023-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.46188705236947175
2023-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.3829286786256058
2023-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.3088826103451576
2023-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.30338812869713283
2023-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.3373520194894815
2023-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.3268813442379737
2024-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.4156259900867379
2024-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.42883837671216046
2024-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.4362212703099559
2024-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.380298073839096
2024-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.42208017016519067
2024-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.3958806867660179
2024-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.5118870523694717
2024-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.4695953452922725
2024-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.39221594367849094
2024-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.43338812869713284
2024-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.5306853528228149
2024-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.680214677571307
2025-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.6122926567534046
2025-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.5988383767121604
2025-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.6195546036432892
2025-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.6236314071724293
2025-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.5854135034985241
2025-06,IPCA_nucleo_EX03_servicos_ma3_sa,0.515880686766018
2025-07,IPCA_nucleo_EX03_servicos_ma3_sa,0.4918870523694718
2025-08,IPCA_nucleo_EX03_servicos_ma3_sa,0.4662620119589391
2025-09,IPCA_nucleo_EX03_servicos_ma3_sa,0.3722159436784909
2025-10,IPCA_nucleo_EX03_servicos_ma3_sa,0.3167214620304662
2025-11,IPCA_nucleo_EX03_servicos_ma3_sa,0.29401868615614823
2025-12,IPCA_nucleo_EX03_servicos_ma3_sa,0.40021467757130713
2026-01,IPCA_nucleo_EX03_servicos_ma3_sa,0.37895932342007127
2026-02,IPCA_nucleo_EX03_servicos_ma3_sa,0.4488383767121605
2026-03,IPCA_nucleo_EX03_servicos_ma3_sa,0.45288793697662255
2026-04,IPCA_nucleo_EX03_servicos_ma3_sa,0.5236314071724294
2026-05,IPCA_nucleo_EX03_servicos_ma3_sa,0.49541350349852403
2000-01,IPCA_nucleo_EX0_ma3_sa,
2000-02,IPCA_nucleo_EX0_ma3_sa,
2000-03,IPCA_nucleo_EX0_ma3_sa,0.24613903652985172
2000-04,IPCA_nucleo_EX0_ma3_sa,0.37828868237779184
2000-05,IPCA_nucleo_EX0_ma3_sa,0.4410298177024665
2000-06,IPCA_nucleo_EX0_ma3_sa,0.5249405766143984
2000-07,IPCA_nucleo_EX0_ma3_sa,0.34516263322214985
2000-08,IPCA_nucleo_EX0_ma3_sa,0.3945870789744393
2000-09,IPCA_nucleo_EX0_ma3_sa,0.3680217009960301
2000-10,IPCA_nucleo_EX0_ma3_sa,0.31472647915518037
2000-11,IPCA_nucleo_EX0_ma3_sa,0.2335935183381143
2000-12,IPCA_nucleo_EX0_ma3_sa,0.13943273584297652
2001-01,IPCA_nucleo_EX0_ma3_sa,0.1770229218948013
2001-02,IPCA_nucleo_EX0_ma3_sa,0.18599030163490324
2001-03,IPCA_nucleo_EX0_ma3_sa,0.29613903652985174
2001-04,IPCA_nucleo_EX0_ma3_sa,0.33495534904445856
2001-05,IPCA_nucleo_EX0_ma3_sa,0.41769648436913326
2001-06,IPCA_nucleo_EX0_ma3_sa,0.4182739099477318
2001-07,IPCA_nucleo_EX0_ma3_sa,0.5084959665554832
2001-08,IPCA_nucleo_EX0_ma3_sa,0.5579204123077727
2001-09,IPCA_nucleo_EX0_ma3_sa,0.5413550343293635
2001-10,IPCA_nucleo_EX0_ma3_sa,0.4647264791551804
2001-11,IPCA_nucleo_EX0_ma3_sa,0.480260185004781
2001-12,IPCA_nucleo_EX0_ma3_sa,0.5794327358429765
2002-01,IPCA_nucleo_EX0_ma3_sa,0.5670229218948012
2002-02,IPCA_nucleo_EX0_ma3_sa,0.5093236349682365
2002-03,IPCA_nucleo_EX0_ma3_sa,0.47613903652985173
2002-04,IPCA_nucleo_EX0_ma3_sa,0.5149553490444586
2002-05,IPCA_nucleo_EX0_ma3_sa,0.5576964843691332
2002-06,IPCA_nucleo_EX0_ma3_sa,0.46827390994773177
2002-07,IPCA_nucleo_EX0_ma3_sa,0.48182929988881656
2002-08,IPCA_nucleo_EX0_ma3_sa,0.44125374564110603
2002-09,IPCA_nucleo_EX0_ma3_sa,0.5913550343293634
2002-10,IPCA_nucleo_EX0_ma3_sa,0.6247264791551804
2002-11,IPCA_nucleo_EX0_ma3_sa,0.8735935183381143
2002-12,IPCA_nucleo_EX0_ma3_sa,1.1394327358429763
2003-01,IPCA_nucleo_EX0_ma3_sa,1.353689588561468
2003-02,IPCA_nucleo_EX0_ma3_sa,1.15265696830157
2003-03,IPCA_nucleo_EX0_ma3_sa,1.0561390365298517
2003-04,IPCA_nucleo_EX0_ma3_sa,0.8949553490444587
2003-05,IPCA_nucleo_EX0_ma3_sa,0.8976964843691334
2003-06,IPCA_nucleo_EX0_ma3_sa,0.6982739099477319
2003-07,IPCA_nucleo_EX0_ma3_sa,0.57516263322215
2003-08,IPCA_nucleo_EX0_ma3_sa,0.5145870789744394
2003-09,IPCA_nucleo_EX0_ma3_sa,0.4613550343293636
2003-10,IPCA_nucleo_EX0_ma3_sa,0.4147264791551805
2003-11,IPCA_nucleo_EX0_ma3_sa,0.40692685167144776
2003-12,IPCA_nucleo_EX0_ma3_sa,0.41276606917631
2004-01,IPCA_nucleo_EX0_ma3_sa,0.4936895885614681
2004-02,IPCA_nucleo_EX0_ma3_sa,0.56265696830157
2004-03,IPCA_nucleo_EX0_ma3_sa,0.7194723698631852
2004-04,IPCA_nucleo_EX0_ma3_sa,0.778288682377792
2004-05,IPCA_nucleo_EX0_ma3_sa,0.8243631510357999
2004-06,IPCA_nucleo_EX0_ma3_sa,0.7216072432810652
2004-07,IPCA_nucleo_EX0_ma3_sa,0.65516263322215
2004-08,IPCA_nucleo_EX0_ma3_sa,0.6079204123077727
2004-09,IPCA_nucleo_EX0_ma3_sa,0.5613550343293636
2004-10,IPCA_nucleo_EX0_ma3_sa,0.5447264791551806
2004-11,IPCA_nucleo_EX0_ma3_sa,0.5402601850047811
2004-12,IPCA_nucleo_EX0_ma3_sa,0.5460994025096433
2005-01,IPCA_nucleo_EX0_ma3_sa,0.5403562552281348
2005-02,IPCA_nucleo_EX0_ma3_sa,0.52265696830157
2005-03,IPCA_nucleo_EX0_ma3_sa,0.5228057031965184
2005-04,IPCA_nucleo_EX0_ma3_sa,0.608288682377792
2005-05,IPCA_nucleo_EX0_ma3_sa,0.6343631510358
2005-06,IPCA_nucleo_EX0_ma3_sa,0.6182739099477319
2005-07,IPCA_nucleo_EX0_ma3_sa,0.5218292998888167
2005-08,IPCA_nucleo_EX0_ma3_sa,0.4212537456411061
2005-09,IPCA_nucleo_EX0_ma3_sa,0.39802170099603024
2005-10,IPCA_nucleo_EX0_ma3_sa,0.35805981248851376
2005-11,IPCA_nucleo_EX0_ma3_sa,0.3535935183381144
2005-12,IPCA_nucleo_EX0_ma3_sa,0.27276606917631
2006-01,IPCA_nucleo_EX0_ma3_sa,0.43035625522813475
2006-02,IPCA_nucleo_EX0_ma3_sa,0.4359903016349034
2006-03,IPCA_nucleo_EX0_ma3_sa,0.5928057031965185
2006-04,IPCA_nucleo_EX0_ma3_sa,0.4082886823777921
2006-05,IPCA_nucleo_EX0_ma3_sa,0.3043631510358001
2006-06,IPCA_nucleo_EX0_ma3_sa,0.07827390994773192
2006-07,IPCA_nucleo_EX0_ma3_sa,0.07182929988881673
2006-08,IPCA_nucleo_EX0_ma3_sa,0.13125374564110617
2006-09,IPCA_nucleo_EX0_ma3_sa,0.25802170099603033
2006-10,IPCA_nucleo_EX0_ma3_sa,0.26472647915518055
2006-11,IPCA_nucleo_EX0_ma3_sa,0.2869268516714478
2006-12,IPCA_nucleo_EX0_ma3_sa,0.23943273584297672
2007-01,IPCA_nucleo_EX0_ma3_sa,0.2703562552281348
2007-02,IPCA_nucleo_EX0_ma3_sa,0.2293236349682367
2007-03,IPCA_nucleo_EX0_ma3_sa,0.2761390365298519
2007-04,IPCA_nucleo_EX0_ma3_sa,0.27162201571112543
2007-05,IPCA_nucleo_EX0_ma3_sa,0.3543631510358001
2007-06,IPCA_nucleo_EX0_ma3_sa,0.35494057661439865
2007-07,IPCA_nucleo_EX0_ma3_sa,0.29849596655548344
2007-08,IPCA_nucleo_EX0_ma3_sa,0.3112537456411062
2007-09,IPCA_nucleo_EX0_ma3_sa,0.3180217009960303
2007-10,IPCA_nucleo_EX0_ma3_sa,0.3780598124885139
2007-11,IPCA_nucleo_EX0_ma3_sa,0.37026018500478114
2007-12,IPCA_nucleo_EX0_ma3_sa,0.3960994025096434
2008-01,IPCA_nucleo_EX0_ma3_sa,0.39702292189480143
2008-02,IPCA_nucleo_EX0_ma3_sa,0.36599030163490337
2008-03,IPCA_nucleo_EX0_ma3_sa,0.37613903652985187
2008-04,IPCA_nucleo_EX0_ma3_sa,0.4482886823777921
2008-05,IPCA_nucleo_EX0_ma3_sa,0.5910298177024668
2008-06,IPCA_nucleo_EX0_ma3_sa,0.6549405766143986
2008-07,IPCA_nucleo_EX0_ma3_sa,0.6284959665554833
2008-08,IPCA_nucleo_EX0_ma3_sa,0.5712537456411062
2008-09,IPCA_nucleo_EX0_ma3_sa,0.5980217009960304
2008-10,IPCA_nucleo_EX0_ma3_sa,0.5913931458218472
2008-11,IPCA_nucleo_EX0_ma3_sa,0.5335935183381145
2008-12,IPCA_nucleo_EX0_ma3_sa,0.34609940250964333
2009-01,IPCA_nucleo_EX0_ma3_sa,0.26035625522813477
2009-02,IPCA_nucleo_EX0_ma3_sa,0.2993236349682367
2009-03,IPCA_nucleo_EX0_ma3_sa,0.3594723698631852
2009-04,IPCA_nucleo_EX0_ma3_sa,0.4982886823777921
