"Data","Último","Abertura","Máxima","Mínima","Var%"
"29.05.2012","157,35","157,35","157,35","157,35","-2,68%"
"28.05.2012","161,69","161,69","161,69","161,69","1,02%"
"25.05.2012","160,06","160,06","160,06","160,06","1,84%"
"24.05.2012","157,17","157,17","157,17","157,17","-2,32%"
"23.05.2012","160,91","160,91","160,91","160,91","9,64%"
"22.05.2012","146,76","146,76","146,76","146,76","-1,47%"
"21.05.2012","148,95","148,95","148,95","148,95","-1,00%"
"18.05.2012","150,46","150,46","150,46","150,46","-1,10%"
"17.05.2012","152,14","152,14","152,14","152,14","3,86%"
"16.05.2012","146,48","146,48","146,48","146,48","2,08%"
"15.05.2012","143,49","143,49","143,49","143,49","4,74%"
"14.05.2012","137,00","137,00","137,00","137,00","5,25%"
"11.05.2012","130,17","130,17","130,17","130,17","0,35%"
"10.05.2012","129,71","129,71","129,71","129,71","-0,52%"
"09.05.2012","130,39","130,39","130,39","130,39","3,73%"
"08.05.2012","125,70","125,70","125,70","125,70","3,18%"
"07.05.2012","121,83","121,83","121,83","121,83","0,01%"
"04.05.2012","121,82","121,82","121,82","121,82","1,87%"
"03.05.2012","119,58","119,58","119,58","119,58","-1,43%"
"02.05.2012","121,32","121,32","121,32","121,32","-1,01%"
"01.05.2012","122,56","122,56","122,56","122,56","-0,99%"
"30.04.2012","123,79","123,79","123,79","123,79","0,81%"
"27.04.2012","122,79","122,79","122,79","122,79","-0,61%"
"26.04.2012","123,54","123,54","123,54","123,54","-0,99%"
"25.04.2012","124,77","124,77","124,77","124,77","-1,17%"
"24.04.2012","126,25","126,25","126,25","126,25","-0,98%"
"23.04.2012","127,50","127,50","127,50","127,50","1,20%"
"20.04.2012","125,99","125,99","125,99","125,99","-1,93%"
"19.04.2012","128,48","128,48","128,48","128,48","-0,19%"
"18.04.2012","128,72","128,72","128,72","128,72","0,58%"
"17.04.2012","127,97","127,97","127,97","127,97","-2,09%"
"16.04.2012","130,70","130,70","130,70","130,70","0,79%"
"13.04.2012","129,68","129,68","129,68","129,68","1,05%"
"12.04.2012","128,33","128,33","128,33","128,33","-2,08%"
"11.04.2012","131,05","131,05","131,05","131,05","-1,48%"
"10.04.2012","133,02","133,02","133,02","133,02","3,88%"
"09.04.2012","128,05","128,05","128,05","128,05","3,57%"
"06.04.2012","123,64","123,64","123,64","123,64","0,58%"
"05.04.2012","122,93","122,93","122,93","122,93","1,23%"
"04.04.2012","121,44","121,44","121,44","121,44","2,40%"
"03.04.2012","118,59","118,59","118,59","118,59","-1,02%"
"02.04.2012","119,81","119,81","119,81","119,81","-0,72%"
"30.03.2012","120,68","120,68","120,68","120,68","-1,22%"
"29.03.2012","122,17","122,17","122,17","122,17","2,09%"
"28.03.2012","119,67","119,67","119,67","119,67","1,49%"
"27.03.2012","117,91","117,91","117,91","117,91","1,49%"
"26.03.2012","116,18","116,18","116,18","116,18","-3,00%"
"23.03.2012","119,77","119,77","119,77","119,77","0,74%"
"22.03.2012","118,89","118,89","118,89","118,89","3,47%"
"21.03.2012","114,90","114,90","114,90","114,90","0,87%"
"20.03.2012","113,91","113,91","113,91","113,91","-0,55%"
"19.03.2012","114,54","114,54","114,54","114,54","-4,95%"
"16.03.2012","120,50","120,50","120,50","120,50","-1,11%"
"15.03.2012","121,86","121,86","121,86","121,86","-0,20%"
"14.03.2012","122,10","122,10","122,10","122,10","-1,40%"
"13.03.2012","123,83","123,83","123,83","123,83","-4,61%"
"12.03.2012","129,82","129,82","129,82","129,82","-0,55%"
"09.03.2012","130,54","130,54","130,54","130,54","-1,88%"
"08.03.2012","133,04","133,04","133,04","133,04","-2,81%"
"07.03.2012","136,88","136,88","136,88","136,88","-1,24%"
"06.03.2012","138,60","138,60","138,60","138,60","5,39%"
"05.03.2012","131,51","131,51","131,51","131,51","-0,75%"
"02.03.2012","132,50","132,50","132,50","132,50","-2,03%"
"01.03.2012","135,24","135,24","135,24","135,24","-2,49%"
"29.02.2012","138,70","138,70","138,70","138,70","1,45%"
"28.02.2012","136,72","136,72","136,72","136,72","0,10%"
"27.02.2012","136,58","136,58","136,58","136,58","0,74%"
"24.02.2012","135,57","135,57","135,57","135,57","-0,28%"
"23.02.2012","135,95","135,95","135,95","135,95","-0,18%"
"22.02.2012","136,19","136,19","136,19","136,19","0,55%"
"21.02.2012","135,45","135,45","135,45","135,45","-0,34%"
"20.02.2012","135,91","135,91","135,91","135,91","-0,38%"
"17.02.2012","136,43","136,43","136,43","136,43","-2,24%"
"16.02.2012","139,55","139,55","139,55","139,55","0,65%"
"15.02.2012","138,65","138,65","138,65","138,65","0,18%"
"14.02.2012","138,40","138,40","138,40","138,40","-0,01%"
"13.02.2012","138,41","138,41","138,41","138,41","-0,88%"
"10.02.2012","139,64","139,64","139,64","139,64","2,18%"
"09.02.2012","136,66","136,66","136,66","136,66","0,01%"
"08.02.2012","136,65","136,65","136,65","136,65","0,00%"
"07.02.2012","136,65","136,65","136,65","136,65","-0,54%"
"06.02.2012","137,39","137,39","137,39","137,39","0,28%"
"03.02.2012","137,00","137,00","137,00","137,00","-3,00%"
"02.02.2012","141,23","141,23","141,23","141,23","0,90%"
"01.02.2012","139,97","139,97","139,97","139,97","-3,52%"
"31.01.2012","145,07","145,07","145,07","145,07","-0,17%"
"30.01.2012","145,32","145,32","145,32","145,32","0,01%"
"27.01.2012","145,31","145,31","145,31","145,31","0,89%"
"26.01.2012","144,03","144,03","144,03","144,03","-3,90%"
"25.01.2012","149,87","149,87","149,87","149,87","-0,33%"
"24.01.2012","150,37","150,37","150,37","150,37","0,16%"
"23.01.2012","150,14","150,14","150,14","150,14","-1,78%"
"20.01.2012","152,86","152,86","152,86","152,86","-0,64%"
"19.01.2012","153,84","153,84","153,84","153,84","-3,14%"
"18.01.2012","158,82","158,82","158,82","158,82","-1,07%"
"17.01.2012","160,53","160,53","160,53","160,53","0,34%"
"16.01.2012","159,98","159,98","159,98","159,98","-0,70%"
"13.01.2012","161,11","161,11","161,11","161,11","2,03%"
"12.01.2012","157,90","157,90","157,90","157,90","-0,92%"
"11.01.2012","159,36","159,36","159,36","159,36","1,26%"
"10.01.2012","157,38","157,38","157,38","157,38","-2,15%"
"09.01.2012","160,84","160,84","160,84","160,84","1,26%"
"06.01.2012","158,84","158,84","158,84","158,84","-0,45%"
"05.01.2012","159,56","159,56","159,56","159,56","1,58%"
"04.01.2012","157,08","157,08","157,08","157,08","0,47%"
"03.01.2012","156,35","156,35","156,35","156,35","-1,29%"
"02.01.2012","158,40","158,40","158,40","158,40","-0,64%"
"30.12.2011","159,42","159,42","159,42","159,42","-0,31%"
"29.12.2011","159,91","159,91","159,91","159,91","-0,60%"
"28.12.2011","160,88","160,88","160,88","160,88","1,22%"
"27.12.2011","158,94","158,94","158,94","158,94","0,37%"
"26.12.2011","158,35","158,35","158,35","158,35","-0,57%"
"23.12.2011","159,26","159,26","159,26","159,26","0,16%"
"22.12.2011","159,00","159,00","159,00","159,00","-2,00%"
"21.12.2011","162,24","162,24","162,24","162,24","1,41%"
"20.12.2011","159,99","159,99","159,99","159,99","-2,05%"
"19.12.2011","163,34","163,34","163,34","163,34","1,81%"
"16.12.2011","160,43","160,43","160,43","160,43","-0,09%"
"15.12.2011","160,58","160,58","160,58","160,58","1,74%"
"14.12.2011","157,84","157,84","157,84","157,84","4,61%"
"13.12.2011","150,88","150,88","150,88","150,88","0,49%"
"12.12.2011","150,14","150,14","150,14","150,14","1,68%"
"09.12.2011","147,66","147,66","147,66","147,66","0,37%"
"08.12.2011","147,12","147,12","147,12","147,12","2,21%"
"07.12.2011","143,94","143,94","143,94","143,94","-1,53%"
"06.12.2011","146,17","146,17","146,17","146,17","-0,15%"
"05.12.2011","146,39","146,39","146,39","146,39","-6,66%"
"02.12.2011","156,83","156,83","156,83","156,83","-2,40%"
"01.12.2011","160,68","160,68","160,68","160,68","-1,21%"
"30.11.2011","162,65","162,65","162,65","162,65","-8,31%"
"29.11.2011","177,39","177,39","177,39","177,39","-0,13%"
"28.11.2011","177,62","177,62","177,62","177,62","-6,17%"
"25.11.2011","189,30","189,30","189,30","189,30","2,56%"
"24.11.2011","184,58","184,58","184,58","184,58","-0,93%"
"23.11.2011","186,31","186,31","186,31","186,31","4,45%"
"22.11.2011","178,37","178,37","178,37","178,37","-2,72%"
"21.11.2011","183,36","183,36","183,36","183,36","5,30%"
"18.11.2011","174,13","174,13","174,13","174,13","0,22%"
"17.11.2011","173,74","173,74","173,74","173,74","6,41%"
"16.11.2011","163,28","163,28","163,28","163,28","0,06%"
"15.11.2011","163,19","163,19","163,19","163,19","4,10%"
"14.11.2011","156,76","156,76","156,76","156,76","0,00%"
"11.11.2011","156,75","156,75","156,75","156,75","0,00%"
"10.11.2011","156,75","156,75","156,75","156,75","0,67%"
"09.11.2011","155,72","155,72","155,72","155,72","7,78%"
"08.11.2011","144,47","144,47","144,47","144,47","-1,02%"
"07.11.2011","145,96","145,96","145,96","145,96","0,02%"
"04.11.2011","145,93","145,93","145,93","145,93","1,36%"
"03.11.2011","143,97","143,97","143,97","143,97","-4,21%"
"02.11.2011","150,30","150,30","150,30","150,30","-0,65%"
"01.11.2011","151,28","151,28","151,28","151,28","6,20%"
"31.10.2011","142,45","142,45","142,45","142,45","3,27%"
"28.10.2011","137,95","137,95","137,95","137,95","-1,26%"
"27.10.2011","139,71","139,71","139,71","139,71","-9,81%"
"26.10.2011","154,91","154,91","154,91","154,91","-1,23%"
"25.10.2011","156,84","156,84","156,84","156,84","0,62%"
"24.10.2011","155,87","155,87","155,87","155,87","-0,78%"
"21.10.2011","157,10","157,10","157,10","157,10","-2,48%"
"20.10.2011","161,09","161,09","161,09","161,09","6,08%"
"19.10.2011","151,86","151,86","151,86","151,86","-1,64%"
"18.10.2011","154,38","154,38","154,38","154,38","-0,46%"
"17.10.2011","155,09","155,09","155,09","155,09","2,63%"
"14.10.2011","151,12","151,12","151,12","151,12","-3,48%"
"13.10.2011","156,57","156,57","156,57","156,57","2,94%"
"12.10.2011","152,10","152,10","152,10","152,10","-12,22%"
"11.10.2011","173,27","173,27","173,27","173,27","-3,73%"
"10.10.2011","179,97","179,97","179,97","179,97","0,00%"
"07.10.2011","179,97","179,97","179,97","179,97","-3,99%"
"06.10.2011","187,45","187,45","187,45","187,45","-4,86%"
"05.10.2011","197,03","197,03","197,03","197,03","-4,64%"
"04.10.2011","206,62","206,62","206,62","206,62","2,64%"
"03.10.2011","201,31","201,31","201,31","201,31","3,71%"
"30.09.2011","194,11","194,11","194,11","194,11","4,77%"
"29.09.2011","185,28","185,28","185,28","185,28","1,09%"
"28.09.2011","183,28","183,28","183,28","183,28","3,81%"
"27.09.2011","176,56","176,56","176,56","176,56","-6,39%"
"26.09.2011","188,62","188,62","188,62","188,62","-3,93%"
"23.09.2011","196,34","196,34","196,34","196,34","-2,97%"
"22.09.2011","202,35","202,35","202,35","202,35","9,86%"
"21.09.2011","184,19","184,19","184,19","184,19","7,17%"
"20.09.2011","171,87","171,87","171,87","171,87","4,06%"
"19.09.2011","165,16","165,16","165,16","165,16","1,85%"
"16.09.2011","162,16","162,16","162,16","162,16","-2,33%"
"15.09.2011","166,04","166,04","166,04","166,04","-3,05%"
"14.09.2011","171,27","171,27","171,27","171,27","0,59%"
"13.09.2011","170,25","170,25","170,25","170,25","-1,30%"
"12.09.2011","172,51","172,51","172,51","172,51","4,86%"
"09.09.2011","164,51","164,51","164,51","164,51","7,05%"
"08.09.2011","153,68","153,68","153,68","153,68","2,24%"
"07.09.2011","150,32","150,32","150,32","150,32","-4,51%"
"06.09.2011","157,42","157,42","157,42","157,42","2,92%"
"05.09.2011","152,95","152,95","152,95","152,95","-0,25%"
"02.09.2011","153,34","153,34","153,34","153,34","3,89%"
"01.09.2011","147,60","147,60","147,60","147,60","0,94%"
"31.08.2011","146,23","146,23","146,23","146,23","-4,73%"
"30.08.2011","153,49","153,49","153,49","153,49","-1,29%"
"29.08.2011","155,49","155,49","155,49","155,49","-1,44%"
"26.08.2011","157,77","157,77","157,77","157,77","0,80%"
"25.08.2011","156,52","156,52","156,52","156,52","-1,20%"
"24.08.2011","158,42","158,42","158,42","158,42","0,55%"
"23.08.2011","157,55","157,55","157,55","157,55","4,48%"
"22.08.2011","150,80","150,80","150,80","150,80","2,89%"
"19.08.2011","146,57","146,57","146,57","146,57","0,61%"
"18.08.2011","145,69","145,69","145,69","145,69","4,65%"
"17.08.2011","139,21","139,21","139,21","139,21","-2,61%"
"16.08.2011","142,95","142,95","142,95","142,95","-1,21%"
"15.08.2011","144,71","144,71","144,71","144,71","-3,96%"
"12.08.2011","150,67","150,67","150,67","150,67","-6,80%"
"11.08.2011","161,66","161,66","161,66","161,66","5,16%"
"10.08.2011","153,73","153,73","153,73","153,73","-1,25%"
"09.08.2011","155,68","155,68","155,68","155,68","4,35%"
"08.08.2011","149,19","149,19","149,19","149,19","16,67%"
"05.08.2011","127,88","127,88","127,88","127,88","3,77%"
"04.08.2011","123,23","123,23","123,23","123,23","8,06%"
"03.08.2011","114,04","114,04","114,04","114,04","1,56%"
"02.08.2011","112,29","112,29","112,29","112,29","0,67%"
"01.08.2011","111,55","111,55","111,55","111,55","-1,97%"
"29.07.2011","113,79","113,79","113,79","113,79","0,11%"
"28.07.2011","113,66","113,66","113,66","113,66","-0,87%"
"27.07.2011","114,66","114,66","114,66","114,66","0,75%"
"26.07.2011","113,80","113,80","113,80","113,80","-0,22%"
"25.07.2011","114,05","114,05","114,05","114,05","1,33%"
"22.07.2011","112,55","112,55","112,55","112,55","-0,99%"
"21.07.2011","113,68","113,68","113,68","113,68","-2,35%"
"20.07.2011","116,42","116,42","116,42","116,42","-0,62%"
"19.07.2011","117,15","117,15","117,15","117,15","-1,97%"
"18.07.2011","119,50","119,50","119,50","119,50","3,15%"
"15.07.2011","115,85","115,85","115,85","115,85","0,43%"
"14.07.2011","115,36","115,36","115,36","115,36","0,88%"
"13.07.2011","114,36","114,36","114,36","114,36","0,00%"
"12.07.2011","114,36","114,36","114,36","114,36","2,21%"
"11.07.2011","111,88","111,88","111,88","111,88","2,73%"
"08.07.2011","108,90","108,90","108,90","108,90","2,57%"
"07.07.2011","106,18","106,18","106,18","106,18","-2,73%"
"06.07.2011","109,16","109,16","109,16","109,16","0,62%"
"05.07.2011","108,48","108,48","108,48","108,48","-1,65%"
"04.07.2011","110,29","110,29","110,29","110,29","0,30%"
"01.07.2011","109,97","109,97","109,97","109,97","-1,11%"
"30.06.2011","111,20","111,20","111,20","111,20","-2,16%"
"29.06.2011","113,66","113,66","113,66","113,66","-2,13%"
"28.06.2011","116,14","116,14","116,14","116,14","-1,26%"
"27.06.2011","117,61","117,61","117,61","117,61","1,08%"
"24.06.2011","116,35","116,35","116,35","116,35","-0,21%"
"23.06.2011","116,60","116,60","116,60","116,60","2,61%"
"22.06.2011","113,64","113,64","113,64","113,64","0,19%"
"21.06.2011","113,43","113,43","113,43","113,43","-1,75%"
"20.06.2011","115,45","115,45","115,45","115,45","1,67%"
"17.06.2011","113,56","113,56","113,56","113,56","-0,87%"
"16.06.2011","114,55","114,55","114,55","114,55","3,36%"
"15.06.2011","110,82","110,82","110,82","110,82","0,68%"
"14.06.2011","110,07","110,07","110,07","110,07","-1,97%"
"13.06.2011","112,29","112,29","112,29","112,29","0,20%"
"10.06.2011","112,06","112,06","112,06","112,06","1,92%"
"09.06.2011","109,95","109,95","109,95","109,95","0,01%"
"08.06.2011","109,94","109,94","109,94","109,94","1,37%"
"07.06.2011","108,45","108,45","108,45","108,45","-0,46%"
"06.06.2011","108,95","108,95","108,95","108,95","1,52%"
"03.06.2011","107,32","107,32","107,32","107,32","0,94%"
"02.06.2011","106,33","106,33","106,33","106,33","1,42%"
"01.06.2011","104,84","104,84","104,84","104,84","0,23%"
"31.05.2011","104,59","104,59","104,59","104,59","-1,43%"
"30.05.2011","106,11","106,11","106,11","106,11","-0,21%"
"27.05.2011","106,33","106,33","106,33","106,33","0,47%"
"26.05.2011","105,83","105,83","105,83","105,83","1,19%"
"25.05.2011","104,59","104,59","104,59","104,59","1,21%"
"24.05.2011","103,34","103,34","103,34","103,34","-0,03%"
"23.05.2011","103,37","103,37","103,37","103,37","1,98%"
"20.05.2011","101,36","101,36","101,36","101,36","1,51%"
"19.05.2011","99,86","99,86","99,86","99,86","-0,38%"
"18.05.2011","100,24","100,24","100,24","100,24","-1,13%"
"17.05.2011","101,39","101,39","101,39","101,39","0,25%"
"16.05.2011","101,13","101,13","101,13","101,13","-1,19%"
"13.05.2011","102,36","102,36","102,36","102,36","-1,44%"
"12.05.2011","103,85","103,85","103,85","103,85","0,24%"
"11.05.2011","103,60","103,60","103,60","103,60","-0,24%"
"10.05.2011","103,85","103,85","103,85","103,85","-1,41%"
"09.05.2011","105,34","105,34","105,34","105,34","1,45%"
"06.05.2011","103,83","103,83","103,83","103,83","-0,72%"
"05.05.2011","104,59","104,59","104,59","104,59","0,36%"
"04.05.2011","104,21","104,21","104,21","104,21","0,35%"
"03.05.2011","103,85","103,85","103,85","103,85","-1,18%"
"02.05.2011","105,09","105,09","105,09","105,09","-0,70%"
"29.04.2011","105,83","105,83","105,83","105,83","-0,92%"
"28.04.2011","106,82","106,82","106,82","106,82","-0,23%"
"27.04.2011","107,07","107,07","107,07","107,07","-0,45%"
"26.04.2011","107,56","107,56","107,56","107,56","-0,47%"
"25.04.2011","108,06","108,06","108,06","108,06","-0,31%"
"22.04.2011","108,40","108,40","108,40","108,40","-0,14%"
"21.04.2011","108,55","108,55","108,55","108,55","-0,67%"
"20.04.2011","109,29","109,29","109,29","109,29","0,22%"
"19.04.2011","109,04","109,04","109,04","109,04","-1,35%"
"18.04.2011","110,53","110,53","110,53","110,53","3,61%"
"15.04.2011","106,68","106,68","106,68","106,68","-0,70%"
"14.04.2011","107,43","107,43","107,43","107,43","1,41%"
"13.04.2011","105,93","105,93","105,93","105,93","-0,23%"
"12.04.2011","106,18","106,18","106,18","106,18","1,91%"
"11.04.2011","104,20","104,20","104,20","104,20","0,95%"
"08.04.2011","103,22","103,22","103,22","103,22","-3,47%"
"07.04.2011","106,93","106,93","106,93","106,93","0,70%"
"06.04.2011","106,19","106,19","106,19","106,19","-1,72%"
"05.04.2011","108,05","108,05","108,05","108,05","-1,13%"
"04.04.2011","109,29","109,29","109,29","109,29","0,90%"
"01.04.2011","108,31","108,31","108,31","108,31","-2,77%"
"31.03.2011","111,40","111,40","111,40","111,40","-0,44%"
"30.03.2011","111,90","111,90","111,90","111,90","-1,85%"
"29.03.2011","114,01","114,01","114,01","114,01","-0,27%"
"28.03.2011","114,32","114,32","114,32","114,32","0,56%"
"25.03.2011","113,68","113,68","113,68","113,68","-0,76%"
"24.03.2011","114,55","114,55","114,55","114,55","-1,25%"
"23.03.2011","116,00","116,00","116,00","116,00","0,97%"
"22.03.2011","114,88","114,88","114,88","114,88","-0,01%"
"21.03.2011","114,89","114,89","114,89","114,89","-1,11%"
"18.03.2011","116,18","116,18","116,18","116,18","-1,16%"
"17.03.2011","117,55","117,55","117,55","117,55","-2,07%"
"16.03.2011","120,04","120,04","120,04","120,04","1,68%"
"15.03.2011","118,05","118,05","118,05","118,05","1,94%"
"14.03.2011","115,80","115,80","115,80","115,80","2,09%"
"11.03.2011","113,44","113,44","113,44","113,44","0,77%"
"10.03.2011","112,57","112,57","112,57","112,57","1,12%"
"09.03.2011","111,32","111,32","111,32","111,32","-0,56%"
"08.03.2011","111,94","111,94","111,94","111,94","-1,73%"
"07.03.2011","113,91","113,91","113,91","113,91","-0,78%"
"04.03.2011","114,80","114,80","114,80","114,80","0,55%"
"03.03.2011","114,18","114,18","114,18","114,18","-3,79%"
"02.03.2011","118,67","118,67","118,67","118,67","0,01%"
"01.03.2011","118,66","118,66","118,66","118,66","1,17%"
"28.02.2011","117,29","117,29","117,29","117,29","-0,43%"
"25.02.2011","117,79","117,79","117,79","117,79","-2,27%"
"24.02.2011","120,53","120,53","120,53","120,53","0,41%"
"23.02.2011","120,03","120,03","120,03","120,03","0,95%"
"22.02.2011","118,90","118,90","118,90","118,90","3,62%"
"21.02.2011","114,74","114,74","114,74","114,74","0,05%"
"18.02.2011","114,68","114,68","114,68","114,68","-0,43%"
"17.02.2011","115,18","115,18","115,18","115,18","-2,53%"
"16.02.2011","118,16","118,16","118,16","118,16","-1,35%"
"15.02.2011","119,78","119,78","119,78","119,78","-2,94%"
"14.02.2011","123,41","123,41","123,41","123,41","1,62%"
"11.02.2011","121,44","121,44","121,44","121,44","1,67%"
"10.02.2011","119,44","119,44","119,44","119,44","0,69%"
"09.02.2011","118,62","118,62","118,62","118,62","3,48%"
"08.02.2011","114,63","114,63","114,63","114,63","1,17%"
"07.02.2011","113,30","113,30","113,30","113,30","-0,02%"
"04.02.2011","113,32","113,32","113,32","113,32","-1,17%"
"03.02.2011","114,66","114,66","114,66","114,66","-0,01%"
"02.02.2011","114,68","114,68","114,68","114,68","-0,30%"
"01.02.2011","115,02","115,02","115,02","115,02","-2,82%"
"31.01.2011","118,36","118,36","118,36","118,36","-2,09%"
"28.01.2011","120,88","120,88","120,88","120,88","9,18%"
"27.01.2011","110,72","110,72","110,72","110,72","0,90%"
"26.01.2011","109,73","109,73","109,73","109,73","0,15%"
"25.01.2011","109,57","109,57","109,57","109,57","1,28%"
"24.01.2011","108,19","108,19","108,19","108,19","-0,33%"
"21.01.2011","108,54","108,54","108,54","108,54","-1,52%"
"20.01.2011","110,21","110,21","110,21","110,21","0,91%"
"19.01.2011","109,22","109,22","109,22","109,22","3,19%"
"18.01.2011","105,84","105,84","105,84","105,84","-1,19%"
"17.01.2011","107,12","107,12","107,12","107,12","0,04%"
"14.01.2011","107,08","107,08","107,08","107,08","-0,01%"
"13.01.2011","107,09","107,09","107,09","107,09","0,62%"
"12.01.2011","106,43","106,43","106,43","106,43","-2,30%"
"11.01.2011","108,93","108,93","108,93","108,93","-2,97%"
"10.01.2011","112,27","112,27","112,27","112,27","1,80%"
"07.01.2011","110,29","110,29","110,29","110,29","3,43%"
"06.01.2011","106,63","106,63","106,63","106,63","0,62%"
"05.01.2011","105,97","105,97","105,97","105,97","0,63%"
"04.01.2011","105,31","105,31","105,31","105,31","-1,33%"
"03.01.2011","106,73","106,73","106,73","106,73","-2,56%"
